resourceinstanceid,graphid,graphpublicationid,principaluser_id,add_col_tileid,add_col_addition_to_collection_type,add_col_nodegroupid,add_col_add_col_related_objs,add_stmt_tileid,add_stmt_addition_to_collection_statement_content,add_stmt_addition_to_collection_statement_type,add_stmt_addition_to_collection_statement_language,add_stmt_nodegroupid
e5dba0c2-ef05-4f3b-bbd0-9cb0abae6b8d,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,0e20d3be-1afa-48ab-974d-2c647c90e49f,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cbe7003a-7054-4dd8-b4ac-eb1af1a2039d"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ab3d2c7-64d6-4ec9-aace-25d99f9c822d"", ""inverseOntologyProperty"": """"}]",4ae92065-d53a-4be9-b8ab-d81d053dacc5,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
58d9ff29-b55f-484f-ac8a-4166c52d2a01,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,3938ca63-4530-4730-b613-3643729d3cb4,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fea49e6b-c772-4a15-b593-eef206d01ba2"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a8d072e4-e512-4366-95fc-3811bcc749a6"", ""inverseOntologyProperty"": """"}]",54760172-d14d-491d-9502-6272286d97a6,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
797401ba-a18b-46ec-8ae4-3d41ff00687d,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,9b796501-e18b-4363-8204-6798ea727752,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f4829aa5-5a9e-4592-a1b8-7adcae9242b6"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d2a3fd66-4ce8-4073-be5f-daefe4a6230c"", ""inverseOntologyProperty"": """"}]",9e9eb009-64b7-4eb5-8903-f03b2fb1e86d,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
ee824b12-ade2-47ca-ba23-a3bb2c2278d0,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,b0250ca7-a720-4dd1-bcd9-90d2a43886a7,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8278c743-cb96-4ba5-a914-6dd92ddb3f63"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""670698af-bd08-41fa-99ed-734bb6124c3b"", ""inverseOntologyProperty"": """"}]",47a9aaf4-b986-49ae-b541-0c448ea7f316,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
5bb50769-fc20-48d7-8c1a-0636a08522f9,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,a46a4a0b-02af-4f33-850f-e5b0b55b784a,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8f925d16-49fc-43fe-9e3d-13cd7f055f51"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d10ad04a-f53d-4d5e-b815-d94253c0511a"", ""inverseOntologyProperty"": """"}]",b5de76ae-3b39-465a-b020-e9e7db4ba90f,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
9b5f5f55-0678-4c34-89fe-18da5df2c661,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,12e9438c-7687-4232-b401-4b29f442dc75,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""90f4470e-cd92-48fc-ba43-b46ead20f1d8"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""26211ffa-a228-4fb8-a119-db4653a0e20c"", ""inverseOntologyProperty"": """"}]",ec3111b9-2f3b-48f3-85f1-bd2fcf764f66,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
f15266b8-991d-46a6-a58a-a25b4dd7b163,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,1492160d-0c27-44d2-ba69-3eb600d50021,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""66ebe493-58d0-4677-a2c3-c3df4f466b31"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""123572fa-8b5d-45dc-85f2-2f707dc18ba0"", ""inverseOntologyProperty"": """"}]",9e3aa663-c3a7-4dca-97fc-3d21691ebf1a,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
5bd9040e-bbbb-46a5-bbf0-43d8f091be51,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,5e9bf05a-2b6d-471d-a909-18b2b947a14d,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""265b7088-62bd-4166-958d-9870b5164c9e"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03001212-f7fd-4596-9fe9-5fbea3a6291e"", ""inverseOntologyProperty"": """"}]",521bf9bf-dae5-47b1-80c2-f933ba43d362,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
88f0e427-5113-43a5-843a-b8222e380fcf,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,9385377a-4740-4c47-82ee-192cc22fe946,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4967a6f8-d3f7-4a40-94f2-ae29f969d410"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a5102501-c952-4ab9-8c65-0b24801f64a5"", ""inverseOntologyProperty"": """"}]",f057cc5d-ed2d-4a50-9901-0f7fc9353e93,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
3b99b624-8144-4949-8277-6bcab7c23e78,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,32e5e12b-fdab-41ef-beea-291b85176dd2,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d6aee3a-9431-4fb1-93d8-d96ee7907244"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""feea2612-06a5-4a51-b375-239db1d8b458"", ""inverseOntologyProperty"": """"}]",68af5790-ffb7-4d97-86a9-aeb317d6d21c,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
7a49801a-1d62-4eb7-a179-c0266f79940d,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,70ab48b8-d7af-4af1-b1f6-9415c527c452,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0ea31898-26e2-4a30-86bc-6d00b5f7e3d4"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7d5285b1-1e59-4855-84d2-db2775cfce2d"", ""inverseOntologyProperty"": """"}]",4c5760db-8868-43ea-8e1a-2ec7c23d0699,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
cb017da2-65ba-4622-82df-7eb0c3ddf40c,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,f31c53f9-0aa0-40e0-87c9-25aad28eae5e,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ee9e764a-70cd-42a2-91ad-69aed5b4346d"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3cb7c7af-d154-4cde-a7aa-52b80c198a6a"", ""inverseOntologyProperty"": """"}]",d79a8a79-2a96-4af5-9293-b939f0bcfa37,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
e9758453-9c75-49cd-8920-cf0b1fb559a9,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,ce30996f-c347-4992-bbdc-fb50e91a3ec8,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9f70661a-970a-411c-81e5-7eaf45fc4d20"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4283a1ae-4220-4096-923d-7e11d298a1bf"", ""inverseOntologyProperty"": """"}]",8d447e56-3c1d-47a7-90f0-c75e6b346d88,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
377041d6-f84a-4220-8056-75539a4c41cf,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,7d66ffda-6203-481c-8394-21a4336784c7,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ee0138a3-e9de-41b3-8163-69548b8fc9a7"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0643b2a2-b05e-4306-a492-8d1d5ec09ad2"", ""inverseOntologyProperty"": """"}]",3d5649bd-521f-4218-a972-64285cd07448,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
49784eb8-1a09-4449-888f-a70d14447a31,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,505b0970-88a1-44c2-a44d-4d6643eded2a,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bb990c45-c79a-4c8e-9faa-d6804bae5101"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7a34af25-95a5-490b-b54b-f4d8ed1df2eb"", ""inverseOntologyProperty"": """"}]",d1edc7d4-3fa7-4360-85d1-4d46b32cba32,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
52cb2c5a-e429-4f56-8362-2c007df51f68,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,56c940c5-1cb5-4314-9af7-fc5ae4e3bed9,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d3a89282-0b39-4b9b-bc4e-445d9592206b"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""75b29f13-525c-472f-9910-94bd5656ba35"", ""inverseOntologyProperty"": """"}]",44fb2644-9742-4efc-b16d-5106e6774c83,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
2419e5dd-311f-4e71-821a-65b85f04b4ad,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,e51220c6-db7d-4f75-9368-aebcd1b21e21,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ecde4810-bcce-4cb8-a5fa-77ca0cdf0a35"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2585425b-952d-4194-9395-3283af79831a"", ""inverseOntologyProperty"": """"}]",7c90a05d-6762-431d-afb6-d44d362efd13,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
39dd62bc-967d-426b-9eaa-d3c67df1afe2,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,5d36b45b-639f-4c10-adb6-88b993622645,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b6b5e012-2293-4f68-8acd-46ca31c36476"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""250833ad-dbbc-450b-ac5f-6ba278a8cff9"", ""inverseOntologyProperty"": """"}]",bd864d89-ca76-41c3-af0c-f872c0a95ac8,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
6aeb1223-74d8-42a5-936a-c30dcf7a71c5,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,418c30b6-04e3-4509-9196-d3bb04aa5dca,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""49ce43f1-84b5-4be8-be5e-7734b40f34b4"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""81e309ed-d921-4cf9-bda1-7027a7b964c3"", ""inverseOntologyProperty"": """"}]",b2ac9cdd-0304-46d1-b4e0-cb1a39c12dc2,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
50a982e8-3f65-4de8-87cb-9e0fd1ceb28f,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,ef846c63-2e22-4ccf-9941-921aa3d20a2b,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f7d69041-953e-44ed-9e3c-feddd24236c7"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9fae7bf3-9ff6-43e4-8b4c-b48056a90d20"", ""inverseOntologyProperty"": """"}]",ff996eed-7a77-44d8-830c-31ecec72e80d,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
ae7c7d19-3b4b-48b2-a949-ba12e8f5ef86,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,de9cdf5a-5b9a-46bc-8787-a1e58b400455,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""491aaa42-eb7f-49b7-abe9-975b06c4fbca"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4f228b88-6bba-4ea1-9044-088a323ce0ae"", ""inverseOntologyProperty"": """"}]",da971d9e-91eb-4b94-913a-79eac5f664a8,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
398777c3-1e8e-4c84-b967-2b37475972fb,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,06e5f049-f447-45f8-b63a-9a3a3b97b92d,"[""c30c8618-d9bd-4cab-a934-668ad92b1969""]",57f25133-d2bd-11e9-9131-a4d18cec433a,"[{""resourceId"": ""c0debb27-0791-4a83-bd33-77c5d66bffc2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c07f7ca2-e8e9-4e05-bc4d-4e07306af85d"", ""inverseOntologyProperty"": """"}, {""resourceId"": ""ac2067dd-a25d-4eda-9406-33089b1ee111"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d7c08ba5-a413-4b4b-a09a-4b04e888b4d2"", ""inverseOntologyProperty"": """"}]",e2ec0a0c-d2e9-4dd5-a492-274bd730b8df,"{""en"": {""value"": ""This sherd was recovered during archaeological excavations at Troy and the was selected for study using Neutron Activation Analysis (NAA). "", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",57f22c99-d2bd-11e9-8df9-a4d18cec433a
