resourceinstanceid,graphid,graphpublicationid,principaluser_id,type_tileid,type_digital_reference_type,type_nodegroupid,type_digital_source_related_objs,media_uuid
5100ac40-17d5-4cad-b237-e47d0c1b3de8,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,32a7ce18-99b0-4401-9993-2c071ee39884,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""565dfc9d-fad9-461d-ab4a-7cf58faffeb5"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""7a355de8-d7d1-4168-8a82-d0ccced7d3e6"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",565dfc9d-fad9-461d-ab4a-7cf58faffeb5
9a9a6f3d-bf31-4d00-843d-b7b25feb6b79,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,74023980-cdf5-4a51-b632-b3a14afe7ffd,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""10b98110-1f9b-41f0-b853-e7f0e1282f16"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""e4debf20-9716-43a9-b58d-61f9bb73cd36"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",10b98110-1f9b-41f0-b853-e7f0e1282f16
03b53b38-bad9-44c6-9111-a0036cba4741,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,afa5a97c-88e2-4708-bb8b-00866494aa45,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""82ab3567-b5f8-4ae6-82be-3352da690b9b"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""bf143fa2-5e47-46ff-9d9f-89082cc72e29"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",82ab3567-b5f8-4ae6-82be-3352da690b9b
710afa1c-d647-476c-847e-6847ba96e82c,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,dcd60cd5-79d3-438d-9a4e-dcc33aeb888e,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""17085993-47de-4402-93a7-f87586c5454d"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""ee1966f0-e7b4-4955-b8ab-b4fbd4970121"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",17085993-47de-4402-93a7-f87586c5454d
6a12c2ab-9275-4aa3-bcbe-86792c767e79,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,837332ba-9be9-46a3-861b-91f4d44ed54a,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""0fdbbdaa-c2d6-4e6b-abf3-f9b3d8efa29f"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""cd778f91-63f1-46ff-a86a-983fa400b761"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",0fdbbdaa-c2d6-4e6b-abf3-f9b3d8efa29f
0e28a937-719b-425b-9b9f-3fa9f107c090,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,a4ae62c6-0ace-4585-ae83-de689646fa02,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""8dcdce7c-329e-46ea-9252-09dbee9c7e47"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""beac833c-8fc1-4b8b-adec-d8213854f614"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",8dcdce7c-329e-46ea-9252-09dbee9c7e47
ac7abed7-8350-4dad-ae2a-cef708c79e8b,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,8f5b861d-8991-48bf-9e5c-5cb7619900ee,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""a2c312c1-8140-4462-8147-ae9f3e57e9e0"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""9ed89656-2109-41a5-b531-a7a8f627b76f"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",a2c312c1-8140-4462-8147-ae9f3e57e9e0
79ca5201-c21d-41bf-82db-cf76f4679f55,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,feab3a95-7a3c-443f-b04a-fb5df128d912,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""12a636f3-8d4d-41a8-8994-870565d805b8"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""e4aa438c-92be-49c1-a6de-275a291eeb83"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",12a636f3-8d4d-41a8-8994-870565d805b8
bd1a0b6f-c400-40c8-add1-554ef0870c99,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,11c41e82-0732-47fd-b669-3818c7300cc6,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""81b37826-bc34-45bf-be87-162de03d2c2c"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""22e98b43-a01d-4fbd-856a-7d30d4fd369b"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",81b37826-bc34-45bf-be87-162de03d2c2c
390d009e-8e63-4f4d-bee3-367ca432f697,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,429a3486-dbce-4c66-be8b-9a53e8bb9de7,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""d22afcb1-6e97-4201-a093-77cf94690589"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""a7d52456-870c-48a3-9a49-37870fbca47c"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",d22afcb1-6e97-4201-a093-77cf94690589
f20db744-fa40-4b9a-b4df-ca62cf8a25ac,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,0778753b-baf1-452b-b52f-4a041c6ce909,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""cf96e901-cb29-4248-9986-fc167a552873"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""945f031b-effc-453c-8c42-921fb368b492"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",cf96e901-cb29-4248-9986-fc167a552873
0ebb5fd1-e438-4575-bac4-9d022e1f7bf4,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,07026d23-3685-448e-8c02-da7daa3c2f93,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""2a35ca78-8b2d-40a0-86f7-33f5553244ae"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""b5c2fa84-a239-4203-a3db-3084bfad7eb5"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",2a35ca78-8b2d-40a0-86f7-33f5553244ae
93d65262-44ce-4a74-8822-1f79210dcea0,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,563dbcac-1e01-4261-8ece-1fc0369e577e,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""a6aae611-65e4-4dd0-9461-6d2253c50d3a"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""6f07396b-67bb-40de-8452-93caf82911de"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",a6aae611-65e4-4dd0-9461-6d2253c50d3a
15141710-63f8-4ae2-b5b5-bc1e3b4019f2,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,49b64bd6-1474-405c-be81-0664f923ff95,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""5d1f74f3-c615-4dde-947c-4a44640f4029"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""8204af79-15f6-45cd-8024-a1db30dbe9a5"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",5d1f74f3-c615-4dde-947c-4a44640f4029
1f1cdffc-205e-4c56-ace5-bae1ca4ec2ab,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,742ad788-f41d-4c66-a2a7-713c06e8adfd,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""16dccb86-b5da-4ac8-9521-233e7859dc14"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""5f055e38-a152-407d-883a-2cb266d23333"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",16dccb86-b5da-4ac8-9521-233e7859dc14
297f9893-8307-48c8-bd6e-8eb3f15b093a,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,28c77e44-d3cb-4a5b-99ef-440cb3bea763,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""f3e86550-c724-4f89-9898-13acc7bd826c"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""86306b37-03d0-4416-a115-4423aec02081"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",f3e86550-c724-4f89-9898-13acc7bd826c
e8923c4d-f2fb-4958-ae0b-92c9ceb2705e,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,5f9beb72-6eaa-4a4d-a718-88cbd427c0b7,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""13cc63fd-8f6f-4e26-8cd4-31459eb5867a"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""5e075bfa-5cde-4e8e-817e-a477a4777f5c"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",13cc63fd-8f6f-4e26-8cd4-31459eb5867a
1096ebf3-5dae-4f66-910f-af4378cf481c,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,a4370407-5369-4963-a550-6b7aa6c94527,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""46ec1ad0-8abd-42e7-ae47-b6ab8582b51b"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""b8d7aa51-b161-4732-bbc4-6481735cd01b"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",46ec1ad0-8abd-42e7-ae47-b6ab8582b51b
4580210a-9380-4623-a24a-e697edba0a10,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,e8ba1a4d-332b-497a-a284-437c7b23b5e1,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""301f636b-5648-443c-a657-0021ce80dd30"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""e7e3a948-c46e-4264-aacb-bfb7ca65e805"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",301f636b-5648-443c-a657-0021ce80dd30
f1f23505-0285-4fbb-b5ee-8727e33f9eac,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,b418f0b0-4028-413d-81b4-8af5fdc4e852,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""77badd45-de85-44c3-a018-e4ac127307c6"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""63d3fa49-f77e-4d2c-bf39-e61bd1f8f543"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",77badd45-de85-44c3-a018-e4ac127307c6
00865f7d-3486-41c3-9f2a-107de625b3a2,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,4c15c28d-7c1f-492d-b0bf-fce359d3ea29,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""981da867-3b07-4a33-8a8e-10213cf18ae2"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""c42790e2-ea37-449f-9c8a-0a6ab910e236"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",981da867-3b07-4a33-8a8e-10213cf18ae2
dba81c74-0e23-4033-baa6-30a6c48eae91,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,cacf245c-2a7d-45c6-8638-3fe58c6db04b,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""ce2f78cb-67f3-4a9d-9a14-2c4b27c51056"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""375737cf-2297-418b-a427-9a5f001fde8d"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",ce2f78cb-67f3-4a9d-9a14-2c4b27c51056
145481e7-2962-4c3f-946c-f66e9b6acaab,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,452b744e-ef6b-419d-9c71-9f98012c6b28,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""341ee326-bca8-4598-9e47-a1c4527c9dbf"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""242a1df0-7c7e-4a6b-8f5f-9f7a57f362cb"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",341ee326-bca8-4598-9e47-a1c4527c9dbf
b89efa11-76c3-45ba-bf2f-873c540190c7,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,ca4c442c-8461-45ba-a3aa-c1d93910c72d,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""a6485ed4-5bb6-475e-b1b3-bbb8a689bcaf"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""d376e790-f6b5-4a67-bc77-0251196fb9fb"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",a6485ed4-5bb6-475e-b1b3-bbb8a689bcaf
a5da52ef-7988-4e99-9fe5-dc4ed4b61db3,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,8cf1891d-718a-4042-a52d-00fbc38119f1,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""6d5ee515-6a2d-4c05-a859-e446a7c1032e"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""d7bd9c89-b9cc-434e-9b9c-60b90f2ebfbf"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",6d5ee515-6a2d-4c05-a859-e446a7c1032e
219d71ec-b032-46c8-971c-f73aac0381a3,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,93c75546-0946-42cf-8d0b-9d858ba571a3,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""1b9effa3-8f79-40ce-8bf5-3e2fe8bfe6dc"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""247df0bd-6c20-478c-b317-690ff29242b8"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",1b9effa3-8f79-40ce-8bf5-3e2fe8bfe6dc
31da131e-2061-4cfd-a153-20fbca147dc1,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,e03b612d-5e17-4575-a179-058f2c4287b2,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""fcbb5c7a-7bbe-49e1-b942-b9107c927988"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""ea4b3b5b-ddfc-40ce-94b9-724ea825c308"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",fcbb5c7a-7bbe-49e1-b942-b9107c927988
b0ff93db-9b7b-4163-8196-99c418734512,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,df856393-c21d-4b4d-ae0d-882116c89ca1,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""a2602446-11e5-4cfc-b231-0a222f7875cb"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""002c55b7-fb93-48ab-bdea-a7880299210c"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",a2602446-11e5-4cfc-b231-0a222f7875cb
5f622339-3094-469b-a34d-f711287453c4,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,dc2fd3d3-dd65-4c0a-8431-4ebf3964a875,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""dd388445-8eab-4ad3-9b27-2e41e95cc779"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""8eb927bd-fb1e-4c86-b06f-57fe9270e13e"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",dd388445-8eab-4ad3-9b27-2e41e95cc779
c93e89c8-220f-494c-b66a-1b0eb7e8e348,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,c18b5304-8b2d-4519-b2e1-15df59b17af1,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""0a6165d6-6fde-452d-aed2-5511bd72ac2a"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""6c8c539f-f3dc-4a63-994c-a65444968e96"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",0a6165d6-6fde-452d-aed2-5511bd72ac2a
28b06abb-da56-4d8e-adb3-2fa7fb956185,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,f217aaee-69ff-43f6-ab82-99d58d34f830,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""5aebb423-9260-41c0-8378-1db3aa005dcf"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""edc770a3-b3a1-4449-87d1-1268ede1e52a"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",5aebb423-9260-41c0-8378-1db3aa005dcf
7bade607-24bb-47c7-892b-d1404ca3781f,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,848ee6a2-ed84-4344-810d-e6e3d642eec4,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""7fc01cf9-0ff9-4e5f-99c0-d676a8edc30d"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""2da18a9d-6f24-450c-87d8-56e3682f11d5"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",7fc01cf9-0ff9-4e5f-99c0-d676a8edc30d
7657801d-b4a9-4135-ab05-f0064063f708,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,38e7ed5a-2ebc-4665-86da-c9b02cd9ea07,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""8e195c6a-955a-45d3-bbb0-d7fceeafefc6"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""5f9b0d67-85aa-48ed-8d42-7b6e3e658a83"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",8e195c6a-955a-45d3-bbb0-d7fceeafefc6
fac024a1-be12-4039-96dd-01ed0d9c6c45,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,79dd47ab-3522-40bb-a3d8-fe386f9c0053,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""b809443e-39c5-4721-bd66-f4500fe84069"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""d3b8bb43-5841-4315-b647-1011e6aa5f33"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",b809443e-39c5-4721-bd66-f4500fe84069
ee92a28a-6fd0-4b4c-918a-a35e7c7d1882,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,d427ed90-8485-4fc4-849b-58483cff1980,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""207642b8-609e-4de7-a362-a53e016782b2"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""5eeb8b53-36a6-447d-b7c3-b76889283c86"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",207642b8-609e-4de7-a362-a53e016782b2
ef821a8a-6265-4934-b4c4-f29cded5db7a,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,2370cc33-c6cc-4e2c-bc8f-b7f913cc1aa1,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""15536f70-e935-44b4-9315-6ce08478d1dc"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""18884c21-4eb4-430c-b9e4-8d070b99b3e5"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",15536f70-e935-44b4-9315-6ce08478d1dc
999210be-2f23-4091-aa62-7bd5854b1184,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,4726be21-23e7-43fe-ae9a-298544bc53ed,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""691c2868-4b54-4ee5-95c8-70636b46b085"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""148195ea-91fb-4a4d-b042-2034452ffefc"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",691c2868-4b54-4ee5-95c8-70636b46b085
f051a6d0-57b2-429c-8c1c-c3f859d733dc,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,2d964de6-3368-42ba-928d-2c0cbad0d24e,d472136d-a3da-4d6e-b386-ee13aff400d3,8a4ad932-8d59-11eb-a9c4-faffc265b501,"[{""resourceId"": ""34df6b3b-8fca-4d4e-90d6-eb6aeba04e3a"", ""ontologyProperty"": ""be3f33e9-216d-4355-8766-aced1e95616c"", ""resourceXresourceId"": ""cf52b816-3b5e-4e70-91f1-e50be9e40c85"", ""inverseOntologyProperty"": ""ff6a0510-6c91-4c45-8c67-dbbcf8d7d7fa""}]",34df6b3b-8fca-4d4e-90d6-eb6aeba04e3a
