resourceinstanceid,graphid,graphpublicationid,principaluser_id,prod_tileid,prod_nodegroupid,prod_stmt_tileid,prod_stmt_production_statement_content,prod_stmt_production_statement_type,prod_stmt_production_statement_language,prod_stmt_nodegroupid,prod_time_tileid,prod_time_production_time_edtf,prod_time_nodegroupid
61bd79a4-7710-4ea7-8ebc-fa75fbfb16e8,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,e6e2246a-a33e-4852-b996-ff407e7a28e0,cc15650c-b497-11e9-a64d-a4d18cec433a,43ed7705-9c9b-4e1f-b0dd-6573988f0d66,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,4bbc20e6-ac79-47b5-9dc8-536bf1fea3c6,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
d6bdaa70-a1d3-40fb-aa5a-8393d135f403,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,efcdc939-38b6-410c-b7a6-abdbd606f6d5,cc15650c-b497-11e9-a64d-a4d18cec433a,051df00b-c948-4c3a-9b51-e10de401f2f5,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,d7f5545a-ed9c-4fad-8d7f-3907bb74bfe0,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
3cc8c327-e5c3-43f4-918a-dfde191115f6,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,3a7b1cf4-dfd0-4550-8b7f-14603a14d0dc,cc15650c-b497-11e9-a64d-a4d18cec433a,e5b759af-adfe-4faa-8f6e-b1f2fa67e429,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,7df17392-f950-4a27-a52b-96c0f85bffa8,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
b53350f9-5df4-4804-b71c-aac14cdb7e8b,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,06006d27-9200-40fd-b552-d53e4356f102,cc15650c-b497-11e9-a64d-a4d18cec433a,adbc0894-be6e-4a3b-a860-e07644630d19,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,3348a886-6fdb-4de3-a40e-b5119161f24f,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
63bbf216-20af-4209-9afa-e6452f1f7250,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,2c616786-3afa-4eac-9f4d-f93aa698dda4,cc15650c-b497-11e9-a64d-a4d18cec433a,644b4f6c-f193-4e85-86c5-218df5f3a288,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,63de20f1-3db0-4017-bca4-e7a24b4a743b,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
2010e809-b39c-409c-aa1a-195f0023c87d,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,eb09307c-7a89-4322-8067-c1ae5c41da20,cc15650c-b497-11e9-a64d-a4d18cec433a,5d7ce0b8-74de-4dad-a890-b276eaae62d5,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,82e5f6d6-15f7-4abf-a7f1-a43d5963c3b6,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
c06942f9-3e9c-4d77-ab82-458fd9c3ac95,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,91cd32ff-ecd9-4c49-a25d-0bf147c6e8ae,cc15650c-b497-11e9-a64d-a4d18cec433a,42d22bd2-d936-4d44-b53b-574b7d3ffcb4,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,b759291e-99e5-4ac8-9902-2885fe2d267a,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
d8fff48e-cc9c-491e-8489-8aca89b7c277,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,caa7d582-1043-44d4-a08b-4d5f6889a506,cc15650c-b497-11e9-a64d-a4d18cec433a,6915f46b-351a-4e0a-ab60-05706bc0db76,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,a5f4cfe0-31c9-4461-86b7-9dc7b4a20041,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
b9e4b7a6-c9d5-4439-bfff-21255ee68b3a,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,bd211408-a683-4c62-907d-a0f57d7ba4e5,cc15650c-b497-11e9-a64d-a4d18cec433a,bb2154c1-351d-4b54-9fdb-f1f1b6beedbc,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,701aec5e-3411-42fa-9378-8385b608db68,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
30218ea3-43d9-4c5d-bd23-ea2d0db2e312,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,0c3cb2a6-2cd8-4ae0-bd0f-2458e0d2ead9,cc15650c-b497-11e9-a64d-a4d18cec433a,b03e611c-c00e-4591-a94f-5b2b67422cfd,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,3b0f5ddf-82ce-4662-9e2e-b63d90192550,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
d6814335-838f-417b-b402-7227b8fbbf98,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,302730ef-d985-43d9-b478-5f48f3b14479,cc15650c-b497-11e9-a64d-a4d18cec433a,87f289a6-6cc3-4f6d-83c5-8cebb2125f5b,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,dffffb09-ef7f-4ca4-b900-18d55b550ab1,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
0543cb37-9efb-4d1b-a2d8-8db3da75a824,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,87521a54-4138-400e-90b1-e39a65255bf2,cc15650c-b497-11e9-a64d-a4d18cec433a,090912de-8491-43d1-b093-000800e6662a,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,152cce57-086a-438b-91a4-177442b6185a,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
bf863595-cfb5-461d-ae40-ee59b904f856,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,fc11d1a8-8d8e-4879-b031-f12b4eda7d08,cc15650c-b497-11e9-a64d-a4d18cec433a,1946476f-6500-4328-8cd1-001bf7f66599,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,d4aeef8f-576e-463a-9697-f79f788557d5,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
bc191450-5282-48e3-a569-ae362ce2f071,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,ec292ff4-e66f-41e2-9ee8-8dd34951f47d,cc15650c-b497-11e9-a64d-a4d18cec433a,69afe44b-dee2-48c4-bf56-e832d2912a3c,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,bacf4852-694f-4618-852a-a0cd13e602c5,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
06d9ea6b-3a39-4b84-8ab5-b24a9821e7fb,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,67a3eef2-a670-4212-a385-371c4c06aa43,cc15650c-b497-11e9-a64d-a4d18cec433a,8f64fd1c-ab1b-4f73-bfe2-d53d66c75ee2,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,79c39fa0-9df3-4c68-8c2c-991fd97bd1a3,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
1b5de4fd-0a4b-40dc-80b2-721bfee29c7f,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,6c872d57-f4dd-48d7-a0f0-950d71e13f76,cc15650c-b497-11e9-a64d-a4d18cec433a,dd9e6676-6d98-47d1-a02c-87ea9a604990,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,2c87ca9e-d9ee-418a-b38e-7daeec8c43e2,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
3e3d1f38-3649-4863-b531-b9025955f678,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,7a34d9b1-9ecc-437f-b372-3f1cccbb395e,cc15650c-b497-11e9-a64d-a4d18cec433a,e4274a7a-5526-48f9-98a4-3aecc5c6ee61,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,1542dc62-749a-4141-a478-a58ba9b74fd9,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
184243e3-314e-4021-bde7-e10d101ab764,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,4b3a15ac-01f8-4344-9842-2a1354b60a8d,cc15650c-b497-11e9-a64d-a4d18cec433a,192c779f-0795-42fd-be3a-7016f6c1b57e,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,b26cefee-ba44-485e-a2f9-f2ac0f004335,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
eaf42ed8-fa22-48b0-9603-7edde1e0f655,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,ea5ad219-6ee3-48f7-bf03-29e62494a3f9,cc15650c-b497-11e9-a64d-a4d18cec433a,cd57a131-d0cc-4a70-8ccc-3f1288ecfaa2,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,0e9e44b9-819b-46e4-a80c-4ef116d3817e,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
571149b5-6865-42ed-be54-9dbff8c646c3,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,095320a0-ae22-4c01-9819-1a89565bf6aa,cc15650c-b497-11e9-a64d-a4d18cec433a,cad78cf0-8cd9-43dc-87cc-329ab92d9945,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,71fe4994-0f4d-4532-a0ac-fb5fb4452bd8,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
4b84e07b-f4b5-4627-b7d7-d9c96e1a2c2c,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,c8b5cf8e-ebdd-4d25-b1d7-9526ac966f07,cc15650c-b497-11e9-a64d-a4d18cec433a,b1587466-05ca-479f-a354-b356a0a5f72b,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,7454720b-c5ee-4b7f-a44e-9eea6d92b701,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
85d19dd3-dac3-4c8d-9cec-bdced518cc9b,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,ff8ca8da-c06b-4aaf-ad7c-513107da71bd,cc15650c-b497-11e9-a64d-a4d18cec433a,ce2039de-5f16-489d-9601-d8573ca633c3,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,45c9fbab-f80c-480c-aaff-ed35c9c5f4ae,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
ed949421-50b2-475d-86ba-9055d3808b1a,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,f6a5880a-c43e-433c-b1c6-c9185d3a4fce,cc15650c-b497-11e9-a64d-a4d18cec433a,f69d37de-4a72-4e6e-a4c0-acf905350a38,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,f16c036b-55f9-4339-8135-59e136534fa5,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
8f94ac56-f4d4-40da-81dd-0b09dae3c053,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,ae330c74-a329-4a17-815c-479379297f92,cc15650c-b497-11e9-a64d-a4d18cec433a,f4565ad0-e834-47d3-bcd2-d7987a1d241b,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,dfa3001e-e1ae-482b-95ca-5c84a64d5306,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
540f8b38-73aa-439e-affa-7d4aa1c73ef1,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,98c34b4a-6a69-4f74-bd2a-0544c22fac31,cc15650c-b497-11e9-a64d-a4d18cec433a,44a9e277-52b4-4202-8cdc-8ab842ebbf07,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,c207be5f-9435-4e76-8816-4b2e31e5fab3,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
56151ac7-ceb9-41cd-b1b6-b0c6928ad870,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,fec833d8-70c1-4dcd-9023-fb77b9629100,cc15650c-b497-11e9-a64d-a4d18cec433a,d79c0af6-c079-41cb-aa7e-e7aa0d44af07,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,4567857c-7ac6-472e-b148-a729aeb3b179,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
d1f3b212-c077-487e-a3a5-44e883140aae,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,29415285-5880-41b2-b129-f0c0aaf9fceb,cc15650c-b497-11e9-a64d-a4d18cec433a,577d371c-0824-4475-980d-fc0d431705a7,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,a7cd6b38-d0d3-41d3-befd-e601f381c5e1,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
eb0c3847-a840-4ce4-8e72-a7b5033b5554,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,e68204bc-0d11-48bc-b6dc-3ee0068deeca,cc15650c-b497-11e9-a64d-a4d18cec433a,2948cf88-8006-419f-acb7-2376cfd3edc1,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,140f6b91-e9c8-4ee5-8c18-bee039c8ec96,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
4c66de9d-2f63-4c17-a7aa-53ea328c133b,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,0deb7d12-7599-431f-be41-9e41f168d5bd,cc15650c-b497-11e9-a64d-a4d18cec433a,a656f6ae-03fd-4dc4-b955-3b1bfcb4f3c3,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,b6d2a1cf-7df1-4016-af3f-c4fb518f44ef,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
1492b8c3-8be9-4085-b5a0-f2bc72b87219,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,9245c011-1fad-48e4-b951-51dd9cc69481,cc15650c-b497-11e9-a64d-a4d18cec433a,cd2a3d4d-fbc8-4d24-acba-d37f095a9aa3,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,99bc6db2-018e-49c2-b355-bb6d49ada5b7,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
50cd2e32-8edb-4ffa-ae40-d490fc020f58,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,3d66233b-1627-4f02-8edc-77510ef103da,cc15650c-b497-11e9-a64d-a4d18cec433a,8d16eea9-fccb-4769-98d9-25e902474d3b,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,e3e802a5-289d-4c4a-8506-d0e8606765cc,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
a670bc94-29db-46ea-b0a4-a9d5085aadf8,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,bb103b86-a2ad-4527-aaa7-7a8912eaed26,cc15650c-b497-11e9-a64d-a4d18cec433a,5843eefe-3a71-449c-b867-28fd29a2c59c,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,104e49d8-f1d1-46d4-9a14-955373363fbb,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
d7db60cd-c118-4a3e-b4cf-fd033a2ea4da,9519cb4f-b25b-11e9-8c7b-a4d18cec433a,8316a878-4c8f-11f0-be9e-020539808477,1,77d935b4-95ee-4e6a-809e-db574931a0b2,cc15650c-b497-11e9-a64d-a4d18cec433a,55dc6109-1e7f-4305-a717-caffc18adc2b,"{""en"": {""value"": ""Investigators inferred the time of production for this pottery based on stratigraphic evidence as well as stylistic / typological features."", ""direction"": ""ltr""}}","[""72202a9f-1551-4cbc-9c7a-73c02321f3ea"", ""df8e4cf6-9b0b-472f-8986-83d5b2ca28a0""]","[""bc35776b-996f-4fc1-bd25-9f6432c1f349""]",6c1d4051-bee9-11e9-a4d2-a4d18cec433a,e3ac80a9-7108-4678-9ae0-658b95b40a89,-1200/-200,cc15718f-b497-11e9-a9e8-a4d18cec433a
